================ Training Loss (Mon Oct 14 14:24:01 2019) ================
================ Training Loss (Mon Oct 14 14:25:25 2019) ================
================ Training Loss (Mon Oct 14 14:33:17 2019) ================
================ Training Loss (Mon Oct 14 14:34:46 2019) ================
================ Training Loss (Mon Oct 14 14:35:03 2019) ================
================ Training Loss (Mon Oct 14 14:35:36 2019) ================
================ Training Loss (Mon Oct 14 14:48:24 2019) ================
================ Training Loss (Mon Oct 14 14:49:41 2019) ================
================ Training Loss (Mon Oct 14 14:53:44 2019) ================
================ Training Loss (Mon Oct 14 14:54:51 2019) ================
================ Training Loss (Mon Oct 14 14:58:18 2019) ================
================ Training Loss (Mon Oct 14 15:02:02 2019) ================
================ Training Loss (Mon Oct 14 15:05:24 2019) ================
================ Training Loss (Mon Oct 14 15:06:43 2019) ================
================ Training Loss (Mon Oct 14 15:07:37 2019) ================
================ Training Loss (Mon Oct 14 15:10:15 2019) ================
================ Training Loss (Mon Oct 14 15:10:55 2019) ================
================ Training Loss (Mon Oct 14 15:12:38 2019) ================
================ Training Loss (Mon Oct 14 15:13:39 2019) ================
================ Training Loss (Mon Oct 14 15:13:56 2019) ================
================ Training Loss (Mon Oct 14 15:15:00 2019) ================
================ Training Loss (Mon Oct 14 15:15:48 2019) ================
================ Training Loss (Mon Oct 14 15:33:22 2019) ================
================ Training Loss (Mon Oct 14 15:34:40 2019) ================
================ Training Loss (Mon Oct 14 15:35:09 2019) ================
================ Training Loss (Mon Oct 14 15:36:35 2019) ================
================ Training Loss (Mon Oct 14 15:37:42 2019) ================
================ Training Loss (Mon Oct 14 15:38:23 2019) ================
================ Training Loss (Mon Oct 14 15:40:07 2019) ================
================ Training Loss (Mon Oct 14 15:41:20 2019) ================
(epoch: 2, iters: 1060, time: 0.087, data: 0.001) G_GAN: 0.974 G_L1: 6.166 G_VGG: 19.968 D_real: 0.016 D_fake: 0.019 
(epoch: 3, iters: 20, time: 0.088, data: 0.001) G_GAN: 0.792 G_L1: 5.094 G_VGG: 20.729 D_real: 0.011 D_fake: 0.022 
(epoch: 3, iters: 120, time: 0.089, data: 0.001) G_GAN: 1.372 G_L1: 4.552 G_VGG: 18.832 D_real: 0.019 D_fake: 0.056 
(epoch: 3, iters: 220, time: 0.090, data: 0.001) G_GAN: 0.965 G_L1: 4.524 G_VGG: 18.892 D_real: 0.112 D_fake: 0.091 
(epoch: 3, iters: 320, time: 0.086, data: 0.001) G_GAN: 0.961 G_L1: 4.013 G_VGG: 17.270 D_real: 0.011 D_fake: 0.086 
(epoch: 3, iters: 420, time: 0.088, data: 0.001) G_GAN: 0.242 G_L1: 3.632 G_VGG: 16.480 D_real: 0.503 D_fake: 0.238 
(epoch: 3, iters: 520, time: 0.086, data: 0.001) G_GAN: 0.590 G_L1: 5.924 G_VGG: 23.965 D_real: 0.090 D_fake: 0.163 
(epoch: 3, iters: 620, time: 0.089, data: 0.001) G_GAN: 0.964 G_L1: 4.989 G_VGG: 21.041 D_real: 0.077 D_fake: 0.214 
(epoch: 3, iters: 720, time: 0.089, data: 0.001) G_GAN: 0.075 G_L1: 4.293 G_VGG: 20.412 D_real: 0.448 D_fake: 0.037 
(epoch: 3, iters: 820, time: 0.087, data: 0.001) G_GAN: 1.263 G_L1: 6.064 G_VGG: 20.067 D_real: 0.014 D_fake: 0.019 
(epoch: 3, iters: 920, time: 0.087, data: 0.001) G_GAN: 1.017 G_L1: 4.257 G_VGG: 17.370 D_real: 0.102 D_fake: 0.977 
(epoch: 3, iters: 1020, time: 0.088, data: 0.001) G_GAN: 0.875 G_L1: 7.428 G_VGG: 25.135 D_real: 0.008 D_fake: 0.019 
(epoch: 3, iters: 1120, time: 0.089, data: 0.001) G_GAN: 0.606 G_L1: 2.266 G_VGG: 9.235 D_real: 0.120 D_fake: 0.141 
(epoch: 4, iters: 80, time: 0.089, data: 0.001) G_GAN: 0.745 G_L1: 5.028 G_VGG: 20.117 D_real: 0.027 D_fake: 0.056 
(epoch: 4, iters: 180, time: 0.087, data: 0.001) G_GAN: 0.635 G_L1: 4.905 G_VGG: 18.253 D_real: 0.082 D_fake: 0.044 
(epoch: 4, iters: 280, time: 0.090, data: 0.001) G_GAN: 0.787 G_L1: 4.142 G_VGG: 15.987 D_real: 0.050 D_fake: 0.026 
(epoch: 4, iters: 380, time: 0.091, data: 0.001) G_GAN: 0.847 G_L1: 6.599 G_VGG: 26.270 D_real: 0.009 D_fake: 0.013 
(epoch: 4, iters: 480, time: 0.092, data: 0.001) G_GAN: 0.937 G_L1: 4.805 G_VGG: 16.909 D_real: 0.026 D_fake: 0.010 
(epoch: 4, iters: 580, time: 0.086, data: 0.001) G_GAN: 0.519 G_L1: 4.069 G_VGG: 13.453 D_real: 0.084 D_fake: 0.295 
(epoch: 4, iters: 680, time: 0.090, data: 0.001) G_GAN: 1.381 G_L1: 7.817 G_VGG: 31.303 D_real: 0.029 D_fake: 0.014 
(epoch: 4, iters: 780, time: 0.088, data: 0.001) G_GAN: 0.892 G_L1: 6.220 G_VGG: 22.901 D_real: 0.051 D_fake: 0.044 
(epoch: 4, iters: 880, time: 0.089, data: 0.001) G_GAN: 1.035 G_L1: 6.764 G_VGG: 29.161 D_real: 0.053 D_fake: 0.067 
(epoch: 4, iters: 980, time: 0.088, data: 0.001) G_GAN: 0.535 G_L1: 3.023 G_VGG: 13.478 D_real: 0.197 D_fake: 0.289 
(epoch: 4, iters: 1080, time: 0.091, data: 0.001) G_GAN: 0.812 G_L1: 4.906 G_VGG: 19.921 D_real: 0.032 D_fake: 0.005 
(epoch: 5, iters: 40, time: 0.091, data: 0.001) G_GAN: 1.341 G_L1: 4.169 G_VGG: 16.674 D_real: 0.055 D_fake: 0.054 
(epoch: 5, iters: 140, time: 0.090, data: 0.001) G_GAN: 1.075 G_L1: 8.078 G_VGG: 30.878 D_real: 0.097 D_fake: 0.010 
(epoch: 5, iters: 240, time: 0.091, data: 0.001) G_GAN: 1.095 G_L1: 6.955 G_VGG: 23.635 D_real: 0.055 D_fake: 0.010 
(epoch: 5, iters: 340, time: 0.091, data: 0.001) G_GAN: 1.350 G_L1: 6.279 G_VGG: 22.898 D_real: 0.050 D_fake: 0.007 
(epoch: 5, iters: 440, time: 0.091, data: 0.001) G_GAN: 1.048 G_L1: 4.782 G_VGG: 22.964 D_real: 0.010 D_fake: 0.033 
(epoch: 5, iters: 540, time: 0.092, data: 0.001) G_GAN: 0.912 G_L1: 5.877 G_VGG: 24.634 D_real: 0.009 D_fake: 0.028 
(epoch: 5, iters: 640, time: 0.087, data: 0.001) G_GAN: 0.482 G_L1: 5.051 G_VGG: 18.995 D_real: 0.014 D_fake: 0.019 
(epoch: 5, iters: 740, time: 0.092, data: 0.001) G_GAN: 0.796 G_L1: 3.467 G_VGG: 15.369 D_real: 0.067 D_fake: 0.006 
(epoch: 5, iters: 840, time: 0.088, data: 0.001) G_GAN: 1.198 G_L1: 7.349 G_VGG: 22.882 D_real: 0.071 D_fake: 0.032 
(epoch: 5, iters: 940, time: 0.090, data: 0.001) G_GAN: 1.031 G_L1: 5.872 G_VGG: 20.557 D_real: 0.027 D_fake: 0.012 
(epoch: 5, iters: 1040, time: 0.090, data: 0.001) G_GAN: 0.971 G_L1: 3.095 G_VGG: 15.311 D_real: 0.032 D_fake: 0.075 
(epoch: 5, iters: 1140, time: 0.092, data: 0.001) G_GAN: 0.948 G_L1: 3.153 G_VGG: 15.474 D_real: 0.013 D_fake: 0.010 
(epoch: 6, iters: 100, time: 0.092, data: 0.070) G_GAN: 0.954 G_L1: 4.544 G_VGG: 20.498 D_real: 0.012 D_fake: 0.010 
(epoch: 6, iters: 200, time: 0.092, data: 0.001) G_GAN: 0.796 G_L1: 5.706 G_VGG: 19.550 D_real: 0.047 D_fake: 0.039 
(epoch: 6, iters: 300, time: 0.090, data: 0.001) G_GAN: 1.224 G_L1: 6.143 G_VGG: 21.742 D_real: 0.020 D_fake: 0.020 
(epoch: 6, iters: 400, time: 0.090, data: 0.001) G_GAN: 0.997 G_L1: 4.599 G_VGG: 18.154 D_real: 0.005 D_fake: 0.013 
(epoch: 6, iters: 500, time: 0.129, data: 0.001) G_GAN: 1.121 G_L1: 6.058 G_VGG: 16.151 D_real: 0.013 D_fake: 0.239 
(epoch: 6, iters: 600, time: 0.090, data: 0.001) G_GAN: 0.865 G_L1: 5.383 G_VGG: 23.172 D_real: 0.147 D_fake: 0.082 
(epoch: 6, iters: 700, time: 0.090, data: 0.001) G_GAN: 0.852 G_L1: 3.629 G_VGG: 16.593 D_real: 0.056 D_fake: 0.036 
(epoch: 6, iters: 800, time: 0.092, data: 0.001) G_GAN: 1.062 G_L1: 4.974 G_VGG: 20.223 D_real: 0.004 D_fake: 0.011 
(epoch: 6, iters: 900, time: 0.092, data: 0.001) G_GAN: 1.019 G_L1: 3.401 G_VGG: 16.136 D_real: 0.014 D_fake: 0.006 
(epoch: 6, iters: 1000, time: 0.140, data: 0.001) G_GAN: 1.066 G_L1: 5.589 G_VGG: 19.888 D_real: 0.021 D_fake: 0.006 
(epoch: 6, iters: 1100, time: 0.091, data: 0.001) G_GAN: 0.899 G_L1: 9.039 G_VGG: 24.520 D_real: 0.018 D_fake: 0.009 
(epoch: 7, iters: 60, time: 0.092, data: 0.001) G_GAN: 1.043 G_L1: 8.918 G_VGG: 22.471 D_real: 0.018 D_fake: 0.027 
(epoch: 7, iters: 160, time: 0.091, data: 0.001) G_GAN: 0.931 G_L1: 8.239 G_VGG: 22.455 D_real: 0.014 D_fake: 0.003 
(epoch: 7, iters: 260, time: 0.092, data: 0.001) G_GAN: 1.006 G_L1: 6.336 G_VGG: 22.527 D_real: 0.003 D_fake: 0.006 
(epoch: 7, iters: 360, time: 0.092, data: 0.001) G_GAN: 1.028 G_L1: 8.533 G_VGG: 31.306 D_real: 0.021 D_fake: 0.012 
(epoch: 7, iters: 460, time: 0.090, data: 0.001) G_GAN: 1.171 G_L1: 4.466 G_VGG: 13.471 D_real: 0.011 D_fake: 0.019 
(epoch: 7, iters: 560, time: 0.093, data: 0.001) G_GAN: 0.997 G_L1: 3.893 G_VGG: 18.281 D_real: 0.013 D_fake: 0.006 
(epoch: 7, iters: 660, time: 0.090, data: 0.001) G_GAN: 0.944 G_L1: 4.452 G_VGG: 17.855 D_real: 0.013 D_fake: 0.004 
(epoch: 7, iters: 760, time: 0.090, data: 0.001) G_GAN: 0.914 G_L1: 3.936 G_VGG: 15.509 D_real: 0.009 D_fake: 0.004 
(epoch: 7, iters: 860, time: 0.090, data: 0.001) G_GAN: 1.091 G_L1: 4.173 G_VGG: 18.169 D_real: 0.003 D_fake: 0.007 
(epoch: 7, iters: 960, time: 0.093, data: 0.001) G_GAN: 0.983 G_L1: 3.530 G_VGG: 18.261 D_real: 0.021 D_fake: 0.009 
(epoch: 7, iters: 1060, time: 0.094, data: 0.001) G_GAN: 1.071 G_L1: 4.606 G_VGG: 18.915 D_real: 0.006 D_fake: 0.011 
(epoch: 8, iters: 20, time: 0.093, data: 0.001) G_GAN: 0.853 G_L1: 5.087 G_VGG: 16.551 D_real: 0.017 D_fake: 0.014 
(epoch: 8, iters: 120, time: 0.092, data: 0.001) G_GAN: 1.129 G_L1: 7.886 G_VGG: 19.057 D_real: 0.011 D_fake: 0.009 
(epoch: 8, iters: 220, time: 0.093, data: 0.001) G_GAN: 1.015 G_L1: 16.658 G_VGG: 22.172 D_real: 0.004 D_fake: 0.006 
(epoch: 8, iters: 320, time: 0.091, data: 0.001) G_GAN: 0.319 G_L1: 5.771 G_VGG: 16.913 D_real: 0.213 D_fake: 0.213 
(epoch: 8, iters: 420, time: 0.086, data: 0.001) G_GAN: 0.932 G_L1: 4.614 G_VGG: 19.956 D_real: 0.144 D_fake: 0.301 
(epoch: 8, iters: 520, time: 0.092, data: 0.001) G_GAN: 0.870 G_L1: 5.143 G_VGG: 23.774 D_real: 0.061 D_fake: 0.104 
(epoch: 8, iters: 620, time: 0.091, data: 0.001) G_GAN: 0.907 G_L1: 7.596 G_VGG: 30.140 D_real: 0.022 D_fake: 0.024 
(epoch: 8, iters: 720, time: 0.089, data: 0.001) G_GAN: 0.575 G_L1: 2.955 G_VGG: 14.735 D_real: 0.031 D_fake: 0.046 
(epoch: 8, iters: 820, time: 0.093, data: 0.001) G_GAN: 0.305 G_L1: 4.083 G_VGG: 15.471 D_real: 0.180 D_fake: 0.081 
(epoch: 8, iters: 920, time: 0.091, data: 0.001) G_GAN: 1.123 G_L1: 8.351 G_VGG: 23.211 D_real: 0.044 D_fake: 0.217 
(epoch: 8, iters: 1020, time: 0.092, data: 0.001) G_GAN: 1.045 G_L1: 4.938 G_VGG: 20.579 D_real: 0.017 D_fake: 0.011 
(epoch: 8, iters: 1120, time: 0.090, data: 0.001) G_GAN: 1.216 G_L1: 5.499 G_VGG: 24.057 D_real: 0.016 D_fake: 0.077 
(epoch: 9, iters: 80, time: 0.091, data: 0.001) G_GAN: 0.998 G_L1: 5.126 G_VGG: 17.491 D_real: 0.009 D_fake: 0.019 
(epoch: 9, iters: 180, time: 0.091, data: 0.001) G_GAN: 0.924 G_L1: 7.185 G_VGG: 30.123 D_real: 0.047 D_fake: 0.011 
(epoch: 9, iters: 280, time: 0.092, data: 0.001) G_GAN: 0.251 G_L1: 3.607 G_VGG: 15.526 D_real: 0.148 D_fake: 0.024 
(epoch: 9, iters: 380, time: 0.092, data: 0.001) G_GAN: 0.955 G_L1: 4.691 G_VGG: 20.063 D_real: 0.051 D_fake: 0.010 
(epoch: 9, iters: 480, time: 0.088, data: 0.001) G_GAN: 1.044 G_L1: 4.463 G_VGG: 20.147 D_real: 0.031 D_fake: 0.082 
(epoch: 9, iters: 580, time: 0.093, data: 0.001) G_GAN: 1.092 G_L1: 4.103 G_VGG: 19.251 D_real: 0.007 D_fake: 0.004 
(epoch: 9, iters: 680, time: 0.092, data: 0.001) G_GAN: 1.121 G_L1: 8.726 G_VGG: 22.467 D_real: 0.025 D_fake: 0.011 
(epoch: 9, iters: 780, time: 0.093, data: 0.001) G_GAN: 0.905 G_L1: 4.821 G_VGG: 17.835 D_real: 0.005 D_fake: 0.003 
(epoch: 9, iters: 880, time: 0.092, data: 0.001) G_GAN: 0.648 G_L1: 5.640 G_VGG: 22.273 D_real: 0.047 D_fake: 0.007 
(epoch: 9, iters: 980, time: 0.091, data: 0.001) G_GAN: 0.929 G_L1: 5.062 G_VGG: 21.383 D_real: 0.009 D_fake: 0.009 
(epoch: 9, iters: 1080, time: 0.093, data: 0.001) G_GAN: 0.665 G_L1: 2.975 G_VGG: 14.194 D_real: 0.075 D_fake: 0.031 
(epoch: 10, iters: 40, time: 0.092, data: 0.001) G_GAN: 0.250 G_L1: 3.193 G_VGG: 13.855 D_real: 0.354 D_fake: 0.027 
(epoch: 10, iters: 140, time: 0.092, data: 0.001) G_GAN: 1.006 G_L1: 4.972 G_VGG: 17.495 D_real: 0.025 D_fake: 0.004 
(epoch: 10, iters: 240, time: 0.091, data: 0.001) G_GAN: 1.053 G_L1: 4.274 G_VGG: 16.566 D_real: 0.006 D_fake: 0.004 
(epoch: 10, iters: 340, time: 0.091, data: 0.001) G_GAN: 0.258 G_L1: 2.310 G_VGG: 12.375 D_real: 1.025 D_fake: 0.137 
(epoch: 10, iters: 440, time: 0.091, data: 0.001) G_GAN: 0.404 G_L1: 4.047 G_VGG: 17.246 D_real: 0.009 D_fake: 0.068 
(epoch: 10, iters: 540, time: 0.090, data: 0.001) G_GAN: 0.996 G_L1: 2.590 G_VGG: 14.945 D_real: 0.034 D_fake: 0.043 
(epoch: 10, iters: 640, time: 0.093, data: 0.001) G_GAN: 1.022 G_L1: 5.395 G_VGG: 19.821 D_real: 0.016 D_fake: 0.020 
(epoch: 10, iters: 740, time: 0.091, data: 0.001) G_GAN: 0.967 G_L1: 2.708 G_VGG: 13.384 D_real: 0.007 D_fake: 0.008 
(epoch: 10, iters: 840, time: 0.088, data: 0.001) G_GAN: 0.999 G_L1: 4.179 G_VGG: 19.315 D_real: 0.016 D_fake: 0.015 
(epoch: 10, iters: 940, time: 0.092, data: 0.001) G_GAN: 1.267 G_L1: 6.006 G_VGG: 23.830 D_real: 0.049 D_fake: 0.099 
(epoch: 10, iters: 1040, time: 0.094, data: 0.001) G_GAN: 0.875 G_L1: 4.173 G_VGG: 17.518 D_real: 0.011 D_fake: 0.003 
(epoch: 10, iters: 1140, time: 0.088, data: 0.001) G_GAN: 1.019 G_L1: 5.255 G_VGG: 19.308 D_real: 0.015 D_fake: 0.016 
(epoch: 11, iters: 100, time: 0.092, data: 0.072) G_GAN: 1.063 G_L1: 4.681 G_VGG: 20.050 D_real: 0.013 D_fake: 0.013 
(epoch: 11, iters: 200, time: 0.092, data: 0.001) G_GAN: 0.413 G_L1: 3.474 G_VGG: 15.998 D_real: 0.217 D_fake: 0.004 
(epoch: 11, iters: 300, time: 0.092, data: 0.001) G_GAN: 1.405 G_L1: 6.600 G_VGG: 24.135 D_real: 0.020 D_fake: 0.017 
(epoch: 11, iters: 400, time: 0.088, data: 0.001) G_GAN: 0.988 G_L1: 3.410 G_VGG: 15.894 D_real: 0.185 D_fake: 0.169 
(epoch: 11, iters: 500, time: 0.141, data: 0.001) G_GAN: 1.015 G_L1: 3.994 G_VGG: 17.363 D_real: 0.007 D_fake: 0.012 
(epoch: 11, iters: 600, time: 0.092, data: 0.001) G_GAN: 0.623 G_L1: 3.804 G_VGG: 18.790 D_real: 0.118 D_fake: 0.024 
(epoch: 11, iters: 700, time: 0.090, data: 0.001) G_GAN: 0.977 G_L1: 3.626 G_VGG: 15.388 D_real: 0.012 D_fake: 0.008 
(epoch: 11, iters: 800, time: 0.091, data: 0.001) G_GAN: 1.000 G_L1: 8.116 G_VGG: 22.923 D_real: 0.018 D_fake: 0.010 
(epoch: 11, iters: 900, time: 0.093, data: 0.001) G_GAN: 1.147 G_L1: 4.350 G_VGG: 19.641 D_real: 0.041 D_fake: 0.016 
(epoch: 11, iters: 1000, time: 0.140, data: 0.001) G_GAN: 0.949 G_L1: 3.144 G_VGG: 16.559 D_real: 0.005 D_fake: 0.006 
(epoch: 11, iters: 1100, time: 0.093, data: 0.001) G_GAN: 1.065 G_L1: 6.644 G_VGG: 18.878 D_real: 0.008 D_fake: 0.011 
(epoch: 12, iters: 60, time: 0.093, data: 0.001) G_GAN: 1.203 G_L1: 4.466 G_VGG: 20.142 D_real: 0.077 D_fake: 0.064 
(epoch: 12, iters: 160, time: 0.089, data: 0.001) G_GAN: 0.888 G_L1: 3.564 G_VGG: 16.835 D_real: 0.056 D_fake: 0.049 
(epoch: 12, iters: 260, time: 0.091, data: 0.001) G_GAN: 1.089 G_L1: 5.398 G_VGG: 19.697 D_real: 0.004 D_fake: 0.003 
(epoch: 12, iters: 360, time: 0.092, data: 0.001) G_GAN: 1.107 G_L1: 4.210 G_VGG: 19.635 D_real: 0.029 D_fake: 0.018 
(epoch: 12, iters: 460, time: 0.092, data: 0.001) G_GAN: 0.995 G_L1: 6.613 G_VGG: 18.549 D_real: 0.011 D_fake: 0.010 
(epoch: 12, iters: 560, time: 0.092, data: 0.001) G_GAN: 1.012 G_L1: 5.323 G_VGG: 21.162 D_real: 0.043 D_fake: 0.054 
(epoch: 12, iters: 660, time: 0.091, data: 0.001) G_GAN: 0.989 G_L1: 3.230 G_VGG: 14.622 D_real: 0.004 D_fake: 0.002 
(epoch: 12, iters: 760, time: 0.092, data: 0.001) G_GAN: 0.981 G_L1: 2.578 G_VGG: 11.334 D_real: 0.008 D_fake: 0.007 
(epoch: 12, iters: 860, time: 0.092, data: 0.001) G_GAN: 1.003 G_L1: 4.516 G_VGG: 20.709 D_real: 0.002 D_fake: 0.003 
(epoch: 12, iters: 960, time: 0.093, data: 0.001) G_GAN: 1.061 G_L1: 4.463 G_VGG: 16.671 D_real: 0.028 D_fake: 0.017 
(epoch: 12, iters: 1060, time: 0.088, data: 0.001) G_GAN: 1.020 G_L1: 4.761 G_VGG: 16.900 D_real: 0.017 D_fake: 0.009 
(epoch: 13, iters: 20, time: 0.092, data: 0.001) G_GAN: 1.004 G_L1: 8.762 G_VGG: 25.188 D_real: 0.006 D_fake: 0.005 
(epoch: 13, iters: 120, time: 0.092, data: 0.001) G_GAN: 1.043 G_L1: 3.349 G_VGG: 16.544 D_real: 0.011 D_fake: 0.004 
(epoch: 13, iters: 220, time: 0.089, data: 0.001) G_GAN: 1.086 G_L1: 3.655 G_VGG: 16.020 D_real: 0.004 D_fake: 0.020 
(epoch: 13, iters: 320, time: 0.090, data: 0.001) G_GAN: 1.005 G_L1: 4.362 G_VGG: 18.259 D_real: 0.015 D_fake: 0.010 
(epoch: 13, iters: 420, time: 0.093, data: 0.001) G_GAN: 0.797 G_L1: 3.065 G_VGG: 12.507 D_real: 0.014 D_fake: 0.010 
(epoch: 13, iters: 520, time: 0.093, data: 0.001) G_GAN: 1.016 G_L1: 6.329 G_VGG: 20.949 D_real: 0.003 D_fake: 0.002 
(epoch: 13, iters: 620, time: 0.093, data: 0.001) G_GAN: 0.992 G_L1: 4.042 G_VGG: 14.699 D_real: 0.017 D_fake: 0.006 
(epoch: 13, iters: 720, time: 0.093, data: 0.001) G_GAN: 0.977 G_L1: 7.035 G_VGG: 20.496 D_real: 0.004 D_fake: 0.002 
(epoch: 13, iters: 820, time: 0.089, data: 0.001) G_GAN: 0.989 G_L1: 3.301 G_VGG: 17.002 D_real: 0.002 D_fake: 0.001 
